match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,P1TurningPoint,P2TurningPoint,source_file,ServingTo,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth,prob_p1_match_mc,prob_p2_match_mc
2019-wimbledon-1701,0:44:03,1.0,5.0,5.0,0,11.0,0,68,2.0,2.0,177.0,,30,40,57.0,61.0,34.0,34.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030.0,110.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,15.689,11.497,3.0,W,CTL,D,0.328125,0.671875
2019-wimbledon-1701,0:44:33,1.0,5.0,5.0,0,11.0,0,69,1.0,2.0,0.0,,40,40,58.0,57.0,35.0,34.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000.0,0.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,2.969,2.167,0.0,C,CTL,,0.328125,0.671875
2019-wimbledon-1701,0:45:08,1.0,5.0,5.0,0,11.0,0,70,2.0,2.0,181.0,,40,AD,58.0,60.0,35.0,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,113.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,24.61,16.397,5.0,W,CTL,D,0.34375,0.65625
2019-wimbledon-1701,0:45:37,1.0,5.0,6.0,0,11.0,2,71,2.0,2.0,183.0,,0,0,57.0,64.0,35.0,36.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12032.0,114.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,25.447,20.619,5.0,W,CTL,D,0.359375,0.640625
2019-wimbledon-1701,0:47:21,1.0,5.0,6.0,0,12.0,0,72,1.0,1.0,196.0,,15,0,61.0,64.0,36.0,36.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.524,1.959,1.0,C,CTL,,0.34375,0.65625
2019-wimbledon-1701,0:47:42,1.0,5.0,6.0,0,12.0,0,73,1.0,1.0,196.0,,30,0,63.0,63.0,37.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,15.488,17.139,3.0,W,CTL,ND,0.265625,0.734375
2019-wimbledon-1701,0:48:13,1.0,5.0,6.0,0,12.0,0,74,1.0,1.0,196.0,,40,0,66.0,63.0,38.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,7.6,7.61,3.0,C,NCTL,ND,0.265625,0.734375
2019-wimbledon-1701,0:48:37,1.0,6.0,6.0,0,12.0,1,75,1.0,1.0,194.0,,0,0,72.0,63.0,39.0,36.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.064,1.531,1.0,W,CTL,,0.359375,0.640625
2019-wimbledon-1701,0:49:06,1.0,6.0,6.0,0,13.0,0,76,2.0,2.0,197.0,,0,1,71.0,65.0,39.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,123.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.609,4.469,1.0,C,NCTL,D,0.265625,0.734375
2019-wimbledon-1701,0:49:48,1.0,6.0,6.0,0,13.0,0,77,1.0,1.0,172.0,,1,1,72.0,63.0,40.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,107.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,72.545,63.48,21.0,C,NCTL,ND,0.359375,0.640625
2019-wimbledon-1701,0:51:05,1.0,6.0,6.0,0,13.0,0,78,1.0,1.0,152.0,,2,1,73.0,61.0,41.0,37.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,21020.0,95.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,43.065,44.858,13.0,B,NCTL,ND,0.3125,0.6875
2019-wimbledon-1701,0:52:11,1.0,6.0,6.0,0,13.0,0,79,1.0,2.0,196.0,,3,1,75.0,60.0,42.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,122.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,16.011,31.426,6.0,W,CTL,ND,0.28125,0.71875
2019-wimbledon-1701,0:52:44,1.0,6.0,6.0,0,13.0,0,80,2.0,2.0,175.0,,3,2,75.0,64.0,42.0,38.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,109.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.459,0.933,1.0,W,NCTL,,0.296875,0.703125
2019-wimbledon-1701,0:53:19,1.0,6.0,6.0,0,13.0,0,81,2.0,1.0,146.0,,3,3,75.0,67.0,42.0,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010.0,91.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,31.589,30.449,10.0,BW,NCTL,ND,0.375,0.625
2019-wimbledon-1701,0:55:01,1.0,6.0,6.0,0,13.0,0,82,2.0,1.0,180.0,,3,4,75.0,70.0,42.0,40.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,112.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,16.102,20.181,6.0,W,CTL,ND,0.359375,0.640625
2019-wimbledon-1701,0:55:41,1.0,6.0,6.0,0,13.0,0,83,2.0,2.0,197.0,,3,5,75.0,73.0,42.0,41.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,S,0,3.378,3.407,1.0,W,CTL,ND,0.34375,0.65625
2019-wimbledon-1701,0:56:03,1.0,6.0,6.0,0,13.0,0,84,1.0,2.0,175.0,,4,5,76.0,71.0,43.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,109.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,6.036,3.439,2.0,W,NCTL,ND,0.203125,0.796875
2019-wimbledon-1701,0:56:39,1.0,6.0,6.0,0,13.0,0,85,1.0,1.0,197.0,,5,5,77.0,69.0,44.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,123.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,8.075,10.375,3.0,C,NCTL,ND,0.359375,0.640625
2019-wimbledon-1701,0:57:12,1.0,6.0,6.0,0,13.0,0,86,1.0,1.0,196.0,,6,5,79.0,68.0,45.0,41.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030.0,122.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,23.494,25.295,7.0,B,NCTL,D,0.40625,0.59375
2019-wimbledon-1701,0:57:50,1.0,7.0,6.0,1,13.0,1,87,1.0,2.0,196.0,,0,0,85.0,63.0,46.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22023.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,18.395,16.348,6.0,C,CTL,ND,0.53125,0.46875
2019-wimbledon-1701,1:00:23,2.0,0.0,0.0,0,1.0,0,88,1.0,1.0,191.0,,15,0,87.0,62.0,47.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.353,1.993,1.0,C,NCTL,,0.34375,0.65625
2019-wimbledon-1701,1:00:43,2.0,0.0,0.0,0,1.0,0,89,2.0,1.0,148.0,,15,15,85.0,63.0,47.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,92.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,11.047,10.009,4.0,B,NCTL,D,0.421875,0.578125
2019-wimbledon-1701,1:01:24,2.0,0.0,0.0,0,1.0,0,90,2.0,1.0,194.0,,15,30,84.0,65.0,47.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,121.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,24.657,24.798,8.0,C,CTL,D,0.3125,0.6875
2019-wimbledon-1701,1:02:02,2.0,0.0,0.0,0,1.0,0,91,2.0,1.0,141.0,,15,40,84.0,68.0,47.0,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,88.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,16.997,14.734,6.0,B,NCTL,ND,0.234375,0.765625
2019-wimbledon-1701,1:03:00,2.0,0.0,1.0,0,1.0,2,92,2.0,1.0,196.0,,0,0,80.0,74.0,47.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11021.0,122.0,0,1,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,6.319,7.313,2.0,C,NCTL,D,0.21875,0.78125
2019-wimbledon-1701,1:03:45,2.0,0.0,1.0,0,2.0,0,93,2.0,2.0,194.0,,0,15,78.0,75.0,47.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,8.016,10.237,3.0,C,NCTL,D,0.265625,0.734375
2019-wimbledon-1701,1:04:04,2.0,0.0,1.0,0,2.0,0,94,1.0,2.0,0.0,,15,15,79.0,71.0,48.0,46.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000.0,0.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,0.974,1.238,0.0,C,CTL,,0.28125,0.71875
2019-wimbledon-1701,1:04:33,2.0,0.0,1.0,0,2.0,0,95,2.0,2.0,172.0,,15,30,79.0,75.0,48.0,47.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,107.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.699,1.609,1.0,W,CTL,,0.234375,0.765625
2019-wimbledon-1701,1:04:52,2.0,0.0,1.0,0,2.0,0,96,1.0,2.0,162.0,,30,30,82.0,75.0,49.0,47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,101.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,8.875,10.994,4.0,BW,CTL,ND,0.203125,0.796875
2019-wimbledon-1701,1:05:27,2.0,0.0,1.0,0,2.0,0,97,2.0,2.0,177.0,,30,40,82.0,78.0,49.0,48.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410.0,110.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,15.74,16.456,5.0,W,NCTL,ND,0.28125,0.71875
2019-wimbledon-1701,1:05:55,2.0,0.0,2.0,0,2.0,2,98,2.0,2.0,196.0,,0,0,81.0,82.0,49.0,49.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11032.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,12.265,11.778,3.0,W,CTL,ND,0.265625,0.734375
2019-wimbledon-1701,1:07:02,2.0,0.0,2.0,0,3.0,0,100,2.0,1.0,180.0,,0,30,78.0,85.0,49.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,112.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,5.717,6.891,2.0,C,NCTL,ND,0.171875,0.828125
2019-wimbledon-1701,1:07:40,2.0,0.0,2.0,0,3.0,0,101,2.0,1.0,196.0,,0,40,77.0,87.0,49.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12430.0,122.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,9.964,8.597,4.0,C,CTL,ND,0.234375,0.765625
2019-wimbledon-1701,1:08:04,2.0,0.0,2.0,0,3.0,0,102,1.0,1.0,173.0,,15,40,80.0,87.0,50.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,12010.0,108.0,0,1,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,10.126,13.163,5.0,C,NCTL,ND,0.296875,0.703125
2019-wimbledon-1701,1:08:46,2.0,0.0,3.0,0,3.0,2,103,2.0,1.0,181.0,,0,0,78.0,94.0,50.0,53.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,21011.0,113.0,0,1,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,7.453,9.578,4.0,BW,NCTL,D,0.34375,0.65625
2019-wimbledon-1701,1:06:40,2.0,0.0,2.0,0,3.0,0,99,2.0,1.0,185.0,,0,15,79.0,83.0,49.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,115.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.122,6.618,2.0,C,NCTL,ND,0.265625,0.734375
2019-wimbledon-1701,1:10:51,2.0,0.0,3.0,0,4.0,0,104,2.0,2.0,151.0,,0,15,76.0,95.0,50.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,94.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,7.203,7.067,3.0,C,NCTL,D,0.234375,0.765625
2019-wimbledon-1701,1:11:19,2.0,0.0,3.0,0,4.0,0,105,2.0,2.0,156.0,,0,30,74.0,96.0,50.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020.0,97.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,21.041,24.122,7.0,B,NCTL,ND,0.296875,0.703125
2019-wimbledon-1701,1:11:56,2.0,0.0,3.0,0,4.0,0,106,2.0,2.0,193.0,,0,40,74.0,100.0,50.0,56.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,120.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.342,0.551,1.0,C,CTL,,0.25,0.75
2019-wimbledon-1701,1:12:13,2.0,0.0,3.0,0,4.0,0,107,1.0,2.0,151.0,,15,40,76.0,99.0,51.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,94.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,13.613,14.566,4.0,B,NCTL,D,0.234375,0.765625
2019-wimbledon-1701,1:12:43,2.0,0.0,3.0,0,4.0,0,108,1.0,2.0,0.0,,30,40,77.0,95.0,52.0,56.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000.0,0.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,0.91,1.227,0.0,BC,CTL,,0.234375,0.765625
2019-wimbledon-1701,1:13:14,2.0,0.0,4.0,0,4.0,2,109,2.0,2.0,173.0,,0,0,76.0,99.0,52.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032.0,108.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,2.469,1.491,1.0,BC,NCTL,,0.265625,0.734375
2019-wimbledon-1701,1:13:56,2.0,0.0,4.0,0,5.0,0,110,2.0,1.0,191.0,,0,15,76.0,102.0,52.0,58.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,9.505,16.193,4.0,C,NCTL,ND,0.21875,0.78125
2019-wimbledon-1701,1:14:22,2.0,0.0,4.0,0,5.0,0,111,1.0,1.0,154.0,,15,15,78.0,101.0,53.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,96.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,6.893,11.687,3.0,BW,NCTL,D,0.1875,0.8125
2019-wimbledon-1701,1:14:53,2.0,0.0,4.0,0,5.0,0,112,1.0,1.0,188.0,,30,15,80.0,100.0,54.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,117.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,8.898,10.463,3.0,C,CTL,ND,0.296875,0.703125
2019-wimbledon-1701,1:15:17,2.0,0.0,4.0,0,5.0,0,113,1.0,1.0,177.0,,40,15,82.0,99.0,55.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,110.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,29.959,31.545,11.0,C,NCTL,ND,0.1875,0.8125
2019-wimbledon-1701,1:16:04,2.0,0.0,4.0,0,5.0,0,114,2.0,1.0,191.0,,40,30,80.0,100.0,55.0,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,6.504,6.475,2.0,BC,CTL,ND,0.21875,0.78125
2019-wimbledon-1701,1:16:32,2.0,1.0,4.0,0,5.0,1,115,1.0,1.0,186.0,,0,0,83.0,98.0,56.0,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022.0,116.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,22.347,22.942,9.0,C,NCTL,ND,0.25,0.75
2019-wimbledon-1701,1:18:17,2.0,1.0,4.0,0,6.0,0,116,2.0,2.0,191.0,,0,15,82.0,100.0,56.0,60.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030.0,119.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,9.503,9.399,3.0,C,NCTL,ND,0.265625,0.734375
2019-wimbledon-1701,1:18:38,2.0,1.0,4.0,0,6.0,0,117,1.0,2.0,0.0,,15,15,83.0,96.0,57.0,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000.0,0.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,0.283,0.527,0.0,,,,0.171875,0.828125
2019-wimbledon-1701,1:19:05,2.0,1.0,4.0,0,6.0,0,118,1.0,2.0,162.0,,30,15,85.0,95.0,58.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,101.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,18.422,19.491,6.0,BW,NCTL,D,0.265625,0.734375
2019-wimbledon-1701,1:19:42,2.0,1.0,4.0,0,6.0,0,119,2.0,2.0,193.0,,30,30,83.0,96.0,58.0,61.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,120.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,20.757,19.651,5.0,W,CTL,D,0.25,0.75
2019-wimbledon-1701,1:20:12,2.0,1.0,4.0,0,6.0,0,120,2.0,2.0,197.0,,30,40,82.0,98.0,58.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,12.258,16.28,3.0,C,CTL,D,0.25,0.75
2019-wimbledon-1701,1:20:36,2.0,1.0,5.0,0,6.0,2,121,2.0,2.0,191.0,,0,0,82.0,104.0,58.0,63.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.878,1.375,1.0,W,CTL,,0.234375,0.765625
2019-wimbledon-1701,1:21:08,2.0,1.0,5.0,0,7.0,0,122,2.0,1.0,170.0,,0,15,82.0,107.0,58.0,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,106.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,6.612,11.17,4.0,B,NCTL,D,0.15625,0.84375
2019-wimbledon-1701,1:21:56,2.0,1.0,5.0,0,7.0,0,123,2.0,1.0,189.0,,0,30,82.0,110.0,58.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,10.307,13.551,4.0,W,NCTL,ND,0.234375,0.765625
2019-wimbledon-1701,1:22:37,2.0,1.0,5.0,0,7.0,0,124,2.0,1.0,193.0,,0,40,80.0,111.0,58.0,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.618,4.917,2.0,BC,NCTL,ND,0.125,0.875
2019-wimbledon-1701,1:22:54,2.0,1.0,6.0,2,7.0,2,125,2.0,1.0,0.0,,0,0,71.0,119.0,58.0,67.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,15003.0,0.0,0,1,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,1.131,1.283,0.0,B,CTL,ND,0.1875,0.8125
2019-wimbledon-1701,1:27:28,3.0,0.0,0.0,0,1.0,0,126,2.0,2.0,157.0,,0,15,71.0,122.0,58.0,68.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,98.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,7.37,4.794,3.0,BW,NCTL,ND,0.234375,0.765625
2019-wimbledon-1701,1:27:58,3.0,0.0,0.0,0,1.0,0,127,1.0,2.0,186.0,,15,15,72.0,120.0,59.0,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,116.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,15.297,11.814,4.0,C,CTL,D,0.359375,0.640625
2019-wimbledon-1701,1:28:22,3.0,0.0,0.0,0,1.0,0,128,2.0,2.0,167.0,,15,30,71.0,122.0,59.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,104.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,1.734,1.454,1.0,W,NCTL,,0.421875,0.578125
2019-wimbledon-1701,1:29:04,3.0,0.0,0.0,0,1.0,0,129,2.0,2.0,191.0,,15,40,70.0,124.0,59.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,119.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.084,3.916,1.0,C,NCTL,,0.421875,0.578125
2019-wimbledon-1701,1:29:23,3.0,0.0,1.0,0,1.0,2,130,2.0,2.0,194.0,,0,0,70.0,130.0,59.0,71.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002.0,121.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.171,0.467,1.0,C,NCTL,,0.328125,0.671875
2019-wimbledon-1701,1:30:08,3.0,0.0,1.0,0,2.0,0,131,1.0,1.0,193.0,,15,0,73.0,130.0,60.0,71.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12010.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,28.859,43.499,13.0,C,NCTL,D,0.375,0.625
2019-wimbledon-1701,1:30:45,3.0,0.0,1.0,0,2.0,0,132,2.0,1.0,0.0,,15,15,69.0,131.0,60.0,72.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000.0,0.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,0.378,0.635,0.0,,,,0.359375,0.640625
2019-wimbledon-1701,1:31:18,3.0,0.0,1.0,0,2.0,0,133,1.0,1.0,189.0,,30,15,70.0,129.0,61.0,72.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,14.905,17.185,5.0,C,NCTL,ND,0.296875,0.703125
2019-wimbledon-1701,1:31:46,3.0,0.0,1.0,0,2.0,0,134,1.0,1.0,172.0,,40,15,74.0,129.0,62.0,72.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000.0,107.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,0.667,1.173,1.0,C,CTL,,0.34375,0.65625
2019-wimbledon-1701,1:32:20,3.0,0.0,1.0,0,2.0,0,135,2.0,1.0,188.0,,40,30,73.0,131.0,62.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030.0,117.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,14.62,14.78,4.0,W,CTL,D,0.34375,0.65625
2019-wimbledon-1701,1:32:53,3.0,1.0,1.0,0,2.0,1,136,1.0,1.0,191.0,,0,0,77.0,130.0,63.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032.0,119.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.447,1.76,1.0,BW,NCTL,,0.5,0.5
2019-wimbledon-1701,1:33:22,3.0,1.0,1.0,0,3.0,0,137,2.0,2.0,156.0,,0,15,76.0,132.0,63.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,97.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,2.488,2.098,1.0,C,NCTL,,0.359375,0.640625
